pos	COMBINED_rate	Genetic_Map
16367352	1.70566947198	4.75663344857
16367389	1.65760186524	4.75669655834
16367502	1.65760186524	4.75688386735
16367830	1.65760186524	4.75742756076
16367856	1.18488681633	4.75747065841
16367857	1.16711339853	4.7574718433
16367870	1.16711339854	4.75748701577
16369452	1.16711339854	4.75933338917
16369501	0.828156056641	4.75939057773
16369519	0.828156056642	4.75940548454
16370645	0.828156056643	4.76033798826
16370693	0.697497321731	4.76037773975
16370786	0.697497321732	4.760442607
16372568	0.697497321732	4.76168554722
16372569	0.599712127569	4.76168624472
16372665	0.59971212757	4.76174381709
16372736	0.288809994322	4.76178639665
16372762	0.288809994322	4.76179390571
16376352	0.511205431267	4.76283073359
16378957	0.511205431268	4.76416242373
16379041	0.315043350384	4.76420536499
16379233	0.314356810055	4.76426585331
16379271	0.314356810056	4.76427779887
16379373	0.285898959849	4.76430986327
16379403	0.285898959849	4.76431844024
16382407	1.38662774553	4.76517728071
16386030	2.89771597556	4.77020103303
16386086	12.4201819273	4.77036330513
16386231	14.6327850624	4.77216423151
16388032	14.6327850625	4.79851787741
16388057	2.50927620567	4.79888369703
16388098	1.13599485839	4.79898657736
16388496	1.13599485839	4.79943870331
16391136	1.13599485839	4.80243772974
16391176	1.04112901476	4.80248316953
16391224	1.04112901477	4.80253314372
16395988	1.04112901477	4.80749308235
16396112	0.970337749502	4.80762218235
16396113	0.891349754151	4.80762315269
16396379	0.891349754153	4.80786025172
16396501	0.682843810515	4.80796899639
16396586	0.682843810516	4.80802703811
16406121	0.682843810517	4.81453795385
16406146	0.547862847961	4.81455502494
16406247	0.547862847961	4.81461035909
16418208	2.06963377807	4.82116334661
16425471	2.06963377807	4.83619509674
16425547	1.79765575153	4.83635238891
16425556	1.79765575153	4.83636856781
16434537	3.22502655025	4.85251331412
16434687	5.86481730862	4.8529970681
16438106	5.86481730863	4.87304887848
16438126	2.16920127687	4.87316617482
16438157	2.16920127687	4.87323342006
16446589	2.16920127688	4.89152412523
16446776	0.496602642878	4.89192976587
16447146	0.496602642879	4.89211350885
16455125	0.49660264288	4.89607590133
16455349	0.438977634237	4.89618714033
16455430	0.438977634237	4.89622269752
16456390	0.438977634238	4.89664411604
16456567	0.392795127402	4.89672181509
16456568	0.259320848136	4.89672220788
16456796	0.259320848137	4.89678133303
16459026	0.259320848137	4.89735961853
16459095	0.22916528336	4.89737751166
16459105	0.229165283361	4.89737980332
16477157	0.243395448127	4.90151669501
16477158	0.297001985582	4.90151693841
16478206	0.542695528961	4.90182819649
16479725	1.11565105498	4.902652551
16483300	1.11565105498	4.90664100352
16483504	0.575939789087	4.90686859633
16483551	0.449384019838	4.9068956655
16490130	0.449384019839	4.90985216297
16519745	1.07100117291	4.92316067072
16524452	1.07100117291	4.92820187324
16524551	0.733198516273	4.92830790235
16524991	0.422943982892	4.9286305097
16525215	0.422943982893	4.92872524915
16525318	0.422943982894	4.92876881238
16525389	0.421951440872	4.92879884141
16525587	0.421951440872	4.92888238779
16529867	0.421951440873	4.93068833996
16530047	0.421658107187	4.93076429122
16530087	0.348444725399	4.93078115754
16530119	0.3484447254	4.93079230777
16544988	7.08623856146	4.9359733324
16547844	7.08623856147	4.95621162973
16547887	4.67914908216	4.95651633799
16548021	4.67914908218	4.95714334396
16548229	1.93383893134	4.95811660697
16548274	1.93383893135	4.95820362972
16552103	1.93383893135	4.96560829899
16552179	1.1130978471	4.96575527075
16552208	1.1130978471	4.96578755059
16553914	1.11309784711	4.96768649552
16553954	1.10985559385	4.96773101943
16553960	1.10985559386	4.96773767856
16553983	0.929186292313	4.96776320524
16553991	0.912563803488	4.96777063873
16554054	0.891684487162	4.96782813025
16554065	0.886786173552	4.96783793878
16554181	0.450883563704	4.96794080598
16554229	0.450883563705	4.96796244839
16560765	0.465895713924	4.97090942336
16560880	0.477347477407	4.97096300137
16561139	0.854642251353	4.97108663436
16565696	1.31665087847	4.9749812391
16572847	1.31665087847	4.98439660954
16573136	0.808326457787	4.98477712164
16573212	0.424779449322	4.98483855445
16573400	0.424779449323	4.98491841299
16583119	0.465939697365	4.98904684445
16584132	0.504750727526	4.98951884137
16584188	1.07109844498	4.98954710741
16584654	1.36569611991	4.99004623928
16584658	1.48700376209	4.99005170207
16584661	2.17317656716	4.99005616308
16589516	2.17317656717	5.00060693531
16589873	1.30651373198	5.00138275935
16590152	1.30651373198	5.00174727668
16597058	1.30651373198	5.01077006051
16597214	0.93474296054	5.01097387665
16597962	0.424235684786	5.01167306439
16598068	0.424235684787	5.01171803337
16598453	0.424235684788	5.01188136411
16598526	0.374039033606	5.01191233332
16598551	0.374039033607	5.01192168429
16608170	0.720904965799	5.01551956576
16609893	8.22799842491	5.01676168501
16613109	8.22799842493	5.04322292795
16613263	1.41156295839	5.0444900397
16613327	1.4115629584	5.04458037973
16613678	1.4115629584	5.04507583833
16613779	0.195073303255	5.04521840619
16613858	0.195073303255	5.04523381698
16674043	0.518129108936	5.05697430374
16674093	1.18088385271	5.05700021019
16674101	2.99947348501	5.05700965726
16698095	2.99947348502	5.12897902406
16698659	1.79996394547	5.13067072711
16706385	1.79996394547	5.14457724855
16706661	1.79996394547	5.1450740386
16706662	1.5620735711	5.14507583856
16708303	1.5620735711	5.14763920129
16715409	1.56207357111	5.15873929609
16716495	0.386626222746	5.16043570799
16716569	0.386626222747	5.16046431833
16739110	0.509857107843	5.16917926002
16757444	1.11818895432	5.17852698023
16765814	1.11818895432	5.18788622178
16767007	0.789557364056	5.1892202212
16767918	0.789557364059	5.18993950796
16789374	2.79419848303	5.20688025076
16790177	6.47495727428	5.20912399215
16790534	15.5348700657	5.21143555189
16795217	15.5348700657	5.28418534841
16795255	2.72768086539	5.28477567347
16795632	2.7276808654	5.28580400916
16795960	2.72768086541	5.28669868848
16797539	0.278653995102	5.29100569657
16797563	0.278653995103	5.29101238426
16811986	0.278653995104	5.29503141084
16812252	0.235888520146	5.2951055328
16812404	0.235888520147	5.29514138785
16821279	0.410534979857	5.29723489847
16823241	0.626074330704	5.2980403681
16829850	1.94388806722	5.30217809335
16833112	1.94388806722	5.30851905623
16833260	1.27729581098	5.30880675166
16833462	1.27729581098	5.30906476542
16835356	1.27729581098	5.31148396368
16835422	1.10343741191	5.3115682652
16835465	1.10343741191	5.31161571301
16837079	1.10343741192	5.313396661
16837259	0.334628924191	5.31359527973
16837442	0.334628924192	5.31365651682
16841430	0.334628924193	5.31499101697
16841464	0.28248626758	5.31500239436
16841502	0.28248626758	5.31501312883
16842793	0.282486267581	5.31537781861
16842962	0.220093630922	5.31542555879
16843411	0.21959729872	5.31552438083
16843613	0.219597298721	5.31556873948
16843688	0.196323815022	5.31558520928
16844257	0.196323815023	5.31569691753
16849719	0.196323815023	5.31676923821
16850129	0.186303144607	5.31684973097
16850226	0.186303144607	5.31686780237
16864430	0.468124187051	5.31951405224
16865711	0.757240633613	5.32011371932
16869184	0.757789827109	5.32274361605
16869389	1.00542481961	5.32289896296
16869512	1.02015142969	5.32302263021
16869643	1.61404474446	5.32315627005
16872338	1.61404474446	5.32750612064
16872939	0.842431183991	5.32847616153
16873056	0.842431183994	5.32857472598
16881898	4.68352813195	5.3360235025
16882745	4.67331049931	5.33999045083
16885786	16.902832194	5.35420198806
16886043	39.8428444188	5.35854601593
16887350	39.8428444188	5.41062061359
16887602	9.90897513713	5.42066101038
16887615	9.90897513713	5.42078982706
16888189	9.90897513713	5.42647757879
16888449	9.90897513713	5.42905391233
16888767	9.90897513713	5.43220496642
16888851	9.90897513713	5.43303732033
16891038	10.1783192248	5.45470824896
16892933	10.1783192248	5.47399616389
16893097	5.10643084395	5.47566540824
16893106	4.37589269352	5.47571136612
16893166	2.26420086853	5.47597391968
16893393	2.09919330582	5.47648789328
16893398	1.42707270842	5.47649838924
16893747	1.42707270842	5.47699643762
16896584	1.42707270842	5.48104504289
16896596	0.82998046211	5.48106216776
16896683	0.82998046211	5.48113437606
16896698	0.771809596385	5.48114682577
16896716	0.771809596385	5.48116071834
16898094	0.669852402375	5.48222427197
16905334	0.669852402375	5.48707400336
16905360	1.74747912746	5.48709141952
16905515	1.74747912746	5.48736227879
16907079	1.74747912746	5.49009533614
16907289	1.74747912746	5.49046230676
16909021	1.38042935632	5.49348894061
16919726	1.12505912035	5.50826643687
16920611	0.782862603516	5.50926211419
16931277	0.782862603515	5.51761212672
16931325	14.1028560616	5.51764970412
16931520	75.264236543	5.52039976106
16931791	75.264236543	5.54079636916
16931799	79.4960705232	5.54139848305
16931915	79.4960705232	5.55062002723
16932552	8.82757115226	5.60125902415
16932704	0.825084737229	5.60260081497
16933028	0.624466637702	5.60286814242
16933212	0.351176839738	5.60298304429
16943471	0.351176839738	5.60658576748
16943606	0.539048898098	5.60663317636
16943969	0.539048898098	5.60682885111
16973595	0.25022878864	5.62279871376
16973710	0.245630101441	5.62282749007
16973804	0.0646634411848	5.6228505793
16974054	0.0636622525705	5.62286674516
16974739	0.0633721447194	5.62291035381
16974775	0.0618613764947	5.6229126352
17002911	0.0618613764946	5.62465316689
17003062	0.0642641771383	5.62466250796
17003086	0.0642641771383	5.6246640503
17003152	0.234643918729	5.62466829174
17003678	0.234643918729	5.62479171444
17006073	0.234643918729	5.62535368662
17006585	0.277842263667	5.62547382431
17006663	0.277842263667	5.62549549601
17006909	0.277842263667	5.6255638452
17007135	6.27843841105	5.62562663756
17007281	6.27843841105	5.62654328956
17007578	6.27843841105	5.62840798577
17007778	12.9361675812	5.62966367345
17007836	13.2115368094	5.63041397117
17008233	13.2115368094	5.63565895129
17013210	12.976610092	5.70141276999
17013258	9.85588642534	5.70203564727
17013656	3.32155331452	5.70595829007
17016493	1.96457136097	5.71538153682
17016500	1.84553146357	5.71539528882
17016522	1.24410351293	5.71543589051
17019978	0.90171456633	5.71973551225
17022270	0.646939330215	5.72180224204
17029962	0.646939330215	5.72677849937
17030394	0.779883540935	5.72705797716
17030417	0.779883540935	5.72707591448
17037896	0.543041608574	5.73290866348
17041754	0.233826965974	5.73500371801
17041837	0.196803799236	5.73502312565
17046604	0.0578062442784	5.73596128936
17046956	0.0524653188407	5.73598163716
17056939	0.0524653188407	5.73650539843
17057003	0.0551286935657	5.73650875621
17057026	0.12911950828	5.73651002417
17057191	0.12911950828	5.73653132889
17080678	0.12911950828	5.73956395878
17081022	0.181167092857	5.7396083759
17081156	0.181167092857	5.73963265229
17084997	0.181167092857	5.74032851509
17085041	0.229350211905	5.74033648644
17085083	1.25531043434	5.74034611915
17085315	1.25531043434	5.74063735117
17089874	1.25531043434	5.74636031144
17089878	1.42826231056	5.74636533268
17089894	3.6175854797	5.74638818488
17090267	3.6175854797	5.74773754426
17094909	3.6175854797	5.76453037606
17096396	3.6175854797	5.76990972567
17098448	3.6175854797	5.77733301107
17098604	22.6415722958	5.77789735441
17098790	22.6415722958	5.78210868685
17101153	1.97541696083	5.83561072219
17103834	1.97541696083	5.84090681506
17108261	1.97541696083	5.84965198595
17112794	1.77556804065	5.85860655103
17117419	1.77556804064	5.86681855322
17117518	1.85372832167	5.86699433446
17117621	1.85372832166	5.86718526847
17117922	2.31200455389	5.8677432407
17118144	2.31200455389	5.86825650571
17123300	2.00101963461	5.88017720119
17124046	1.40931844157	5.88166996184
17125572	1.22687066906	5.88382058178
17131627	1.08357817424	5.89124928368
17142517	1.08357817424	5.90304945
17142784	1.43159064982	5.90333876537
17142946	1.43159064982	5.90357068305
17147757	0.987189047642	5.91045806567
17148170	0.846600745534	5.91086577475
17150800	0.846600745534	5.91309233471
17152778	0.846600745534	5.91476691098
17154682	0.846600745534	5.9163788388
17154766	1.14016112674	5.91644995326
17154967	1.14016112674	5.91667912565
17167222	1.14016112674	5.93065180026
17167455	1.16189678675	5.9309174578
17167595	1.16189678675	5.93108012335
17171515	1.16189678675	5.93563475876
17171570	1.71097224249	5.93569866308
17171658	1.71097224249	5.93584922864
17173899	1.05078606682	5.93968351743
17173992	0.263762995673	5.93978124054
17179165	0.263762995673	5.94114568651
17179412	1.22854875407	5.94121083597
17179516	1.22854875407	5.94133860504
17179606	1.22854875407	5.94144917443
17179610	1.31910815317	5.94145408863
17179665	1.31910815317	5.94152663957
17180617	1.31910815317	5.94278243054
17181553	1.31910815317	5.94401711577
17181902	1.2582814953	5.94447748451
17182026	1.09964392029	5.94463351142
17183665	1.09964392029	5.9464358278
17184770	1.09964392029	5.94765093434
17187600	1.09964392029	5.95076292663
17187665	1.2908527349	5.95083440348
17187677	7.10309510414	5.95084989372
17187874	18.5744431543	5.95224920345
17187900	18.5744431543	5.95273213897
17188188	18.5744431543	5.9580815786
17188308	18.5744431543	5.96031051178
17188347	18.5744431543	5.96103491506
17188415	18.5744431543	5.9622979772
17188578	12.1140588739	5.96532561143
17188795	8.51143424263	5.96795436221
17193226	8.51143424262	6.00566852734
17193404	19.9179219058	6.00718356263
17194264	19.9179219058	6.02431297547
17195519	5.66480111937	6.04930996746
17196213	5.66480111937	6.05324133944
17197001	5.66480111937	6.05770520272
17197017	5.66480111937	6.05779583954
17197237	5.66480111937	6.05904209579
17197776	5.66480111937	6.06209542359
17198658	5.66480111937	6.06709177818
17199628	4.43565902146	6.07258663526
17200080	2.63522978023	6.07459155314
17202215	1.03228243352	6.08021776872
17212737	1.03228243352	6.09107944449
17213026	1.33024716196	6.09137777411
17213043	1.89787354343	6.09140038831
17213521	1.89787354343	6.09230757187
17214005	1.89787354343	6.09322614266
17214058	10.1805460921	6.09332672996
17214425	21.5955508162	6.09706299038
17214549	21.5955508162	6.09974083868
17215333	21.5955508162	6.11667175052
17215477	45.8671381558	6.11978150983
17215566	45.8671381557	6.12386368513
17216537	8.47600282352	6.16840067628
17216890	4.73163291466	6.17139270528
17216970	1.37013376716	6.17177123591
17218408	1.37013376716	6.17374148827
17219458	1.37013376716	6.17518012872
17220639	0.208582368069	6.1767982567
17230290	0.208582368069	6.17881128513
17230676	6.07727867189	6.17889179793
17230965	6.07727867189	6.18064813146
17231200	6.07727867189	6.18207629195
17231251	50.4482440742	6.18238623317
17231491	50.4482440742	6.19449381174
17232872	18.8068905365	6.26416283681
17238020	4.02460359741	6.36098070929
17239325	4.02460359741	6.36623281699
17240660	4.02460359741	6.37160566279
17241551	4.02460359741	6.37519158459
17241645	7.48178085534	6.37556989733
17241883	7.48178085534	6.37735056118
17241994	7.48178085534	6.37818103885
17242091	15.7824689207	6.37890677159
17242283	17.2706120363	6.38193700563
17242821	17.2706120362	6.3912285949
17242950	18.2048496484	6.39345650385
17242953	18.2048496484	6.3935111184
17243008	18.2048496484	6.39451238513
17243158	21.4252181192	6.39724311258
17243164	21.4252181192	6.39737166389
17243202	54.7122579025	6.39818582218
17243276	54.7122579024	6.40223452926
17245008	43.3624942316	6.49699615995
17245563	25.7249752333	6.52106234425
17245578	1.70037637242	6.52144821888
17248425	1.70037637242	6.52628919041
17249994	1.70037637242	6.52895708094
17252590	1.70037637242	6.533371258
17252650	2.21818944587	6.53347328058
17252651	6.26126450176	6.53347549877
17252678	6.26126450176	6.53364455291
17256571	6.26126450175	6.55801965562
17256609	56.400020873	6.55825758367
17257101	56.400020873	6.58600639394
17258346	44.6723362714	6.65622441993
17258426	37.3488023823	6.65979820683
17258755	2.62491377035	6.67208596281
17258769	2.61087586589	6.67212271161
17261283	2.61087586589	6.67868645353
17263662	2.61087586589	6.68489772722
17264161	2.61087586589	6.68620055427
17265039	2.61087586589	6.68849290328
17271501	1.3588164586	6.70536438313
17274906	1.3588164586	6.70999115317
17278658	1.3588164586	6.71508943252
17279761	1.3588164586	6.71658820708
17280167	1.3588164586	6.71713988656
17282545	1.3588164586	6.7203711521
17282977	9.03737285244	6.72095816081
17283004	10.8438237629	6.72120216988
17283122	10.8438237629	6.72248174108
17289290	9.26584983868	6.78936644605
17290235	7.97652801526	6.79812267415
17290846	3.25745777979	6.80299633276
17292742	3.25745777979	6.80917247271
17294542	3.25745777979	6.81503589672
17295985	3.25745777979	6.81973640829
17296339	4.03386096275	6.82088954835
17296387	4.03386096275	6.82108317367
17298076	4.03386096275	6.82789636484
17300664	4.03386096275	6.83833599701
17302915	1.87783013945	6.84741621804
17303711	0.867915136099	6.84891097083
17307064	0.867915136098	6.85182109028
17307108	2.23059087294	6.85185927855
17307261	2.50378434693	6.85220055895
17307309	2.50378434692	6.8523207406
17310804	2.50378434692	6.86107146689
17311079	10.6874259305	6.86176000759
17311391	10.6874259305	6.86509448448
17312649	10.6874259305	6.8785392663
17314517	10.6874259305	6.89850337794
17316556	2.4191689892	6.92029503941
17316559	2.40304185197	6.92030229692
17319065	1.44061048332	6.9263243198
17324539	0.886428310679	6.93421022158
17326456	0.560581752328	6.93590950465
17331705	0.560581752328	6.93885199827
17331769	3.82214393026	6.9388878755
17331906	3.82214393026	6.93941150922
17335797	3.82214393026	6.95428347126
17337255	3.82214393026	6.95985615711
17345521	3.82214393026	6.99144999883
17345658	3.82214393026	6.99197363255
17346205	3.82214393026	6.99406434528
17346667	3.82214393026	6.99583017578
17346841	3.82214393026	6.99649522882
17347062	3.82214393026	6.99733992263
17348219	3.82214393026	7.00176214316
17348357	6.41950232271	7.00228959902
17348364	8.4686052164	7.00233453554
17348396	10.8510519451	7.0026055309
17348413	10.8510519451	7.00278999879
17348432	12.1697387246	7.00299616877
17348437	56.645526987	7.00305701747
17348750	56.6455269869	7.02078706741
17349965	14.6646527347	7.0896113827
17350099	2.61988385588	7.09157644617
17357096	2.4412651315	7.10990777351
17360214	2.4412651315	7.11751963819
17360307	3.11856643212	7.11774667585
17360517	3.11856643212	7.1184015748
17364256	2.49186539132	7.13006189469
17365547	1.03866710337	7.13327889291
17370880	1.03866710337	7.13881810457
17373772	1.03866710337	7.14182192983
17376661	1.03866710337	7.14482263909
17376825	1.27702604482	7.1449929805
17377015	1.27702604482	7.14523561545
17378059	1.27702604481	7.14656883064
17378202	1.53266289789	7.14675144536
17378203	1.53266289789	7.14675297803
17378229	1.84958879824	7.14679282726
17378272	1.84958879824	7.14687235958
17380275	1.84958879824	7.15057708594
17380307	9.01781404187	7.15063627278
17380413	14.836615183	7.15159216107
17380414	23.0762067343	7.15160699769
17380688	23.0762067343	7.15792987833
17381185	23.0762067343	7.16939875308
17381512	73.4144004614	7.17694467268
17381530	73.4144004614	7.17826613189
17382325	40.8850436351	7.23663058026
17382819	0.441182276723	7.25682779181
17400427	0.441182276723	7.26459612934
17400524	0.482644817923	7.26463892402
17400543	0.573493489059	7.26464809427
17400935	0.573493489058	7.26487290372
17401066	0.573493489058	7.26494803137
17401149	0.604500126592	7.26499563133
17401371	0.604500126591	7.26512983036
17401380	0.641736892155	7.26513527086
17401482	0.641736892154	7.26520072802
17411520	0.641736892154	7.27164248294
17411704	0.771564588849	7.27176056253
17411753	1.04154915861	7.2717983692
17411958	1.04154915861	7.27201188677
17412506	1.04154915861	7.27258265571
17413012	5.54506438952	7.27310967959
17413332	5.54506438951	7.27488410019
17413374	5.54506438951	7.2751169929
17413570	13.451577155	7.27620382552
17413785	13.451577155	7.2790959146
17415032	4.12510254937	7.29587003132
17415035	2.41850732346	7.29588240662
17422277	1.86973873517	7.31339723666
17422876	0.674249608425	7.31451721016
17422891	0.280837349101	7.31452732391
17427613	0.280837349101	7.31585343787
17427661	0.478803336856	7.31586691806
17427808	0.478803336856	7.31593730215
17428605	0.478803336855	7.31631890841
17428686	0.904275154111	7.31635769148
17428692	0.904275154111	7.31636311713
17429167	0.90427515411	7.31679264783
17429239	2.15526408189	7.31685775564
17429544	2.4420645306	7.31751511119
17429550	2.44206453059	7.31752976358
17430441	2.44206453059	7.31970564307
17430478	2.44206453059	7.31979599946
17431798	1.48778069115	7.32301952464
17432780	0.797588920273	7.32448052528
17432792	0.705583104351	7.32449009635
17439055	0.70558310435	7.32890916333
17439210	0.939855550807	7.32901852871
17439274	0.939855550807	7.32907867946
17440286	0.939855550807	7.33002981328
17443725	0.939855550807	7.33326197652
17444485	0.892272792578	7.33397626674
17444487	0.535109623331	7.33397805129
17444831	0.185741101908	7.334162129
17446968	0.185737411749	7.33455905773
17451225	0.185737411749	7.33534974189
17451754	0.366697504004	7.33544799698
17452115	0.390774482021	7.33558037478
17452141	0.390774482021	7.33559053492
17453790	0.390774482021	7.33623492204
17453821	0.430968785245	7.33624703605
17453827	0.430968785245	7.33624962186
17462976	0.430968785244	7.34019255528
17463086	57.0169004062	7.34023996184
17463464	57.0169004062	7.3617923502
17464162	1.47573281329	7.40159014668
17464861	1.47573281329	7.40262168392
17466598	1.47573281329	7.40518503181
17468669	1.47573281329	7.40824127447
17469292	1.90814616004	7.40916065601
17469299	1.90814616004	7.40917401304
17476781	1.90814616004	7.42345076261
17476919	2.25719172364	7.42371408678
17477221	2.25719172364	7.42439575868
17478570	2.25719172364	7.42744071031
17479590	2.25719172364	7.42974304587
17480774	1.93271419776	7.43241556087
17480810	0.746556422372	7.43248513858
17482783	0.668149962648	7.4339580944
17487470	0.593375788362	7.43708971328
17492314	0.351706809514	7.4399640256
17494631	0.263120107576	7.44077893027
17503329	0.263120107576	7.44306754897
17503367	0.341880347898	7.44307754753
17503588	0.341880347898	7.44315310309
17504099	0.341880347897	7.44332780395
17504364	0.431760913213	7.44341840224
17504366	0.431760913213	7.44341926576
17504715	0.431760913213	7.44356995032
17505308	2.28739444836	7.44382598454
17505425	2.53652639415	7.44409360969
17505492	12.6790790647	7.44426355696
17505782	12.6790790647	7.44794048989
17505872	12.6790790647	7.44908160701
17505874	14.1109369437	7.44910696516
17505929	14.1109369436	7.4498830667
17506224	14.1109369436	7.45404579309
17506593	14.1109369436	7.45925272883
17510178	14.1109369436	7.50984043777
17510314	14.3713836774	7.51175952519
17510345	14.3713836774	7.51220503809
17510687	14.3713836774	7.51712005131
17511225	14.3713836774	7.52485185572
17512402	2.81716137359	7.54176697431
17512409	0.541240209761	7.54178669444
17522080	0.54124020976	7.54702102851
17522346	0.728178689027	7.54716499841
17522828	1.4389313578	7.54751598053
17522865	2.48776529756	7.547569221
17523009	2.48776529756	7.5479274592
17523418	2.48776529756	7.5489449552
17524543	2.48776529756	7.55174369116
17525540	1.68101682409	7.55422399317
17525899	0.178745969171	7.55482747821
17542362	0.178745969171	7.5577701731
17543168	0.316614449392	7.55791424235
17543229	0.354419923241	7.55793355583
17543242	0.491674156012	7.55793816329
17543417	0.774735227081	7.55802420627
17544768	0.77473522708	7.55907087356
17544784	0.77473522708	7.55908326932
17544964	0.809942370719	7.55922272166
17545231	0.809942370719	7.55943897627
17551052	0.809942370718	7.56415365081
17551205	3.11805237878	7.564277572
17551430	3.11805237877	7.56497913378
17552905	3.1453883695	7.56957826104
17556555	2.04308285291	7.58105892859
17566918	2.04308285291	7.60223139619
17566968	1.31451660215	7.60233355034
17567069	1.31451660215	7.60246631651
17571997	1.54721601516	7.60894425433
17572763	2.24392962033	7.6101294218
17573074	40.8003394728	7.61082728391
17574147	40.8003394728	7.65460604816
17574303	11.4374002941	7.66097090112
17574933	6.51543495428	7.66817646331
17574954	5.47678567152	7.66831328744
17574996	5.47678567152	7.66854331244
17580215	5.47678567152	7.69712665686
17580220	2.62128281463	7.69715404079
17581463	2.45679543024	7.70041229533
17581989	2.45679543024	7.70170456972
17582235	2.01627471448	7.7023089414
17582238	2.01627471448	7.70231499022
17582293	1.89301540319	7.70242588533
17582331	1.89301540319	7.70249781992
17586114	1.89301540319	7.70965909719
17586251	1.4996678146	7.7099184403
17586645	0.865775221264	7.71050930942
17586666	0.865775221264	7.7105274907
17597268	2.69563951387	7.71970643959
17598063	3.83633689295	7.721849473
17598369	4.05066356828	7.72302339209
17599835	4.05066356828	7.72896166488
17599902	0.350162970361	7.72923305934
17599941	0.259305726543	7.7292467157
17600131	0.259305726543	7.72929598379
17600430	0.259305726543	7.7293735162
17600493	0.065040331872	7.72938985246
17600824	0.065040331872	7.72941138081
17613601	0.140693977223	7.73024240113
17613606	0.14427539423	7.7302431046
17613608	0.144364909561	7.73024339315
17613610	0.145804340075	7.73024368188
17613611	0.166815264372	7.73024382769
17613823	0.217686770147	7.73027919252
17615381	0.313035661163	7.73061834851
17625199	0.803119703962	7.73369173263
17634891	1.78790559218	7.7414755688
17635437	2.19234794539	7.74245176526
17640911	2.19234794539	7.75445267791
17641039	0.190945378261	7.75473329845
17641282	0.190945378261	7.75477969817
17656073	0.200928655269	7.75760397126
17656112	0.332165505729	7.75761180748
17656231	0.352321037799	7.75765133517
17663316	0.352321037799	7.76014752973
17663439	0.143380989574	7.76019086522
17663621	0.143380989574	7.76021696056
17663744	0.128636520498	7.76023459642
17664222	0.128636520498	7.76029608467
17664259	0.128636520498	7.76030084423
17664304	0.102446669245	7.76030663287
17664444	0.102446669245	7.7603209754
17688344	0.0971452418243	7.7627694508
17688800	0.0913187542995	7.76281374903
17690336	0.0829619910072	7.76295401463
17690337	0.0700908307438	7.7629540976
17718437	0.0700908307438	7.76492364994
17718731	0.232051778467	7.76494425664
17718759	0.232080488594	7.76495075409
17718834	0.232080488594	7.76496816013
17718946	0.255846431158	7.76499415315
17718987	0.260828398132	7.76500464285
17719002	0.341342726412	7.76500855527
17719362	0.605174007909	7.76513143866
17719383	0.605174007909	7.76514414731
17736919	0.689295029986	7.77575647871
17739191	1.0042609274	7.77732255702
17739199	1.14493187624	7.77733059111
17748231	1.32197086109	7.78767161581
17748248	1.50934732299	7.78769408932
17748279	2.77161707736	7.78774087909
17748463	4.97625924404	7.78825085663
17752521	4.97625924404	7.80844451664
17752538	4.97273614376	7.80852911305
17752587	4.93580813887	7.80877277712
17752846	4.52624857545	7.81005115143
17752962	4.52397502444	7.81057619626
17753099	4.09449569746	7.81119598084
17753100	4.09449569746	7.81120007534
